id,domain,field,subfield,topic,short-name
https://openalex.org/T12134,Life Sciences,Agricultural and Biological Sciences,Insect Science,Insect Symbiosis and Microbial Interactions,Insect Symbiosis
https://openalex.org/T10135,Life Sciences,Agricultural and Biological Sciences,Insect Science,Insect-Plant Interactions in Agricultural Ecosystems,Insect-Plant Interactions
https://openalex.org/T12043,Life Sciences,Agricultural and Biological Sciences,Insect Science,Invasion Biology of Fruit Flies,Fruit Flies
https://openalex.org/T12234,Life Sciences,Agricultural and Biological Sciences,Insect Science,Parasitism of Snails and Associated Diseases,Snail Parasitism
https://openalex.org/T12336,Life Sciences,Agricultural and Biological Sciences,Insect Science,Potential of Edible Insects as Food and Feed,Edible Insects
https://openalex.org/T12713,Life Sciences,Agricultural and Biological Sciences,Insect Science,Saproxylic Insect Ecology and Forest Management,Saproxylic Insects
https://openalex.org/T12968,Life Sciences,Agricultural and Biological Sciences,Insect Science,Scale Insect Biology and Management,Scale Insects
https://openalex.org/T12944,Life Sciences,Agricultural and Biological Sciences,Plant Science,Agricultural Biotechnology and Nutrition,Biotechnology Nutrition
https://openalex.org/T12058,Life Sciences,Agricultural and Biological Sciences,Plant Science,Allelopathy and Plant Interactions,Allelopathy
https://openalex.org/T13992,Life Sciences,Agricultural and Biological Sciences,Plant Science,Artichoke Nutraceutical and Functional Food Research,Artichoke Nutraceutical
https://openalex.org/T12665,Life Sciences,Agricultural and Biological Sciences,Plant Science,Bamboo as a Biomass Resource and Building Material,Bamboo Biomass
https://openalex.org/T11973,Life Sciences,Agricultural and Biological Sciences,Plant Science,Bioactive Polyacetylenes in Food Plants,Polyacetylenes
https://openalex.org/T14009,Life Sciences,Agricultural and Biological Sciences,Plant Science,Biodiversity of Vascular Plants in Korea,Vascular Biodiversity
https://openalex.org/T11418,Life Sciences,Agricultural and Biological Sciences,Plant Science,Biofortification of Staple Crops for Human Nutrition,Biofortification
https://openalex.org/T12346,Life Sciences,Agricultural and Biological Sciences,Plant Science,Biological Properties of Aloe Vera and Related Compounds,Aloe Vera
https://openalex.org/T11979,Life Sciences,Agricultural and Biological Sciences,Plant Science,Biological Properties of Garlic and Its Compounds,Garlic Properties
https://openalex.org/T11065,Life Sciences,Agricultural and Biological Sciences,Plant Science,Botanical Insecticides in Agriculture and Pest Management,Botanical Insecticides
https://openalex.org/T11066,Life Sciences,Agricultural and Biological Sciences,Plant Science,Comparative Analysis of Organic Agricultural Practices,Organic Practices
https://openalex.org/T11229,Life Sciences,Agricultural and Biological Sciences,Plant Science,Cultivar Evaluation and Mega-Environment Investigation,Cultivar Evaluation
https://openalex.org/T12305,Life Sciences,Agricultural and Biological Sciences,Plant Science,Cyanogenic Glycosides in Plants and Industrial Wastewaters,Cyanogenic Glycosides
https://openalex.org/T12894,Life Sciences,Agricultural and Biological Sciences,Plant Science,Date Palm (Phoenix dactylifera) Research,Date Palm
https://openalex.org/T14195,Life Sciences,Agricultural and Biological Sciences,Plant Science,Dictionary of Plant Names and Ethnobotany,Plant Names
https://openalex.org/T13015,Life Sciences,Agricultural and Biological Sciences,Plant Science,Diversity and Applications of Cyperus Species,Cyperus Species
https://openalex.org/T12618,Life Sciences,Agricultural and Biological Sciences,Plant Science,Diversity and Conservation of Vascular Plants in Central Europe,Plant Conservation
https://openalex.org/T12093,Life Sciences,Agricultural and Biological Sciences,Plant Science,Dynamic Modeling of Plant Form and Growth,Dynamic Modeling
https://openalex.org/T13246,Life Sciences,Agricultural and Biological Sciences,Plant Science,Effective Microorganisms in Agriculture,Effective Microorganisms
https://openalex.org/T13934,Life Sciences,Agricultural and Biological Sciences,Plant Science,Ethnopedological Knowledge and Sustainable Agriculture,Ethnopedology
https://openalex.org/T10473,Life Sciences,Agricultural and Biological Sciences,Plant Science,Factors Influencing Fruit Ripening and Quality,Fruit Ripening
https://openalex.org/T12161,Life Sciences,Agricultural and Biological Sciences,Plant Science,Formation and Function of Plant Cuticles,Plant Cuticles
https://openalex.org/T13142,Life Sciences,Agricultural and Biological Sciences,Plant Science,Gamma-Aminobutyric Acid Metabolism in Plants,GABA Metabolism
https://openalex.org/T12431,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genetic and Agricultural Studies of Sugarcane,Sugarcane Genetics
https://openalex.org/T12605,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genetic and Environmental Factors in Berry Production,Berry Production
https://openalex.org/T11796,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genetic and Environmental Factors in Grapevine Cultivation,Grapevine Cultivation
https://openalex.org/T13008,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genetic Diversity and Breeding of Okra,Okra Breeding
https://openalex.org/T10733,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genetic Diversity and Breeding of Wheat,Wheat Breeding
https://openalex.org/T12571,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genetic Diversity and Improvement of Soybean,Soybean Improvement
https://openalex.org/T13125,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genetics and Breeding of Cowpea,Cowpea Breeding
https://openalex.org/T12795,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genetics and Cultivation of Bananas,Banana Cultivation
https://openalex.org/T12858,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genetics and Epidemiology of Plant Pathogens,Plant Epidemiology
https://openalex.org/T10434,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genome Evolution and Polyploidy in Plants,Genome Evolution
https://openalex.org/T11771,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genomic and Epidemiological Studies of Phytophthora Pathogens,Phytophthora Studies
https://openalex.org/T12243,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genomic Studies of Cotton Fiber Development and Improvement,Cotton Genomics
https://openalex.org/T12115,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genomics and Breeding of Legume Crops,Legume Breeding
https://openalex.org/T12855,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genomics and Breeding of Peanut,Peanut Breeding
https://openalex.org/T11578,Life Sciences,Agricultural and Biological Sciences,Plant Science,Genomics and Pathogenicity of Plant Pathogenic Bacteria,Pathogen Genomics
https://openalex.org/T12087,Life Sciences,Agricultural and Biological Sciences,Plant Science,Herbal Medicine and Natural Compounds Research,Herbal Medicine
https://openalex.org/T12732,Life Sciences,Agricultural and Biological Sciences,Plant Science,Impact of Farming on Health and Safety,Farming Impact
https://openalex.org/T11426,Life Sciences,Agricultural and Biological Sciences,Plant Science,Impact of Genetically Modified Crops in Agriculture,GM Crops
https://openalex.org/T10875,Life Sciences,Agricultural and Biological Sciences,Plant Science,Impact of Pesticides Use in Agriculture,Pesticide Impact
https://openalex.org/T11760,Life Sciences,Agricultural and Biological Sciences,Plant Science,Impacts of Elevated CO2 and Ozone on Plant Physiology,CO2 Impacts
https://openalex.org/T11268,Life Sciences,Agricultural and Biological Sciences,Plant Science,Light Signal Transduction in Plants,Light Transduction
https://openalex.org/T11136,Life Sciences,Agricultural and Biological Sciences,Plant Science,Lignin Degradation by Enzymes in Bioremediation,Lignin Degradation
https://openalex.org/T12834,Life Sciences,Agricultural and Biological Sciences,Plant Science,Mechanism of Plant Growth Regulation,Growth Regulation
https://openalex.org/T12211,Life Sciences,Agricultural and Biological Sciences,Plant Science,Mechanisms of Aluminum Toxicity and Tolerance in Plants,Aluminum Toxicity
https://openalex.org/T10076,Life Sciences,Agricultural and Biological Sciences,Plant Science,Mechanisms of Plant Immune Response,Plant Immunity
https://openalex.org/T12657,Life Sciences,Agricultural and Biological Sciences,Plant Science,Medicinal and Poisonous Plants in Brazil,Medicinal Plants
https://openalex.org/T14521,Life Sciences,Agricultural and Biological Sciences,Plant Science,Medicinal Plants and Their Bioactivities,Medicinal Bioactivities
https://openalex.org/T11613,Life Sciences,Agricultural and Biological Sciences,Plant Science,Medicinal Plants: Chemical Constituents and Biological Activities,Plant Bioactivities
https://openalex.org/T10184,Life Sciences,Agricultural and Biological Sciences,Plant Science,Molecular Mechanisms of Plant Development and Regulation,Plant Development
https://openalex.org/T10014,Life Sciences,Agricultural and Biological Sciences,Plant Science,Molecular Responses to Abiotic Stress in Plants,Abiotic Stress
https://openalex.org/T12828,Life Sciences,Agricultural and Biological Sciences,Plant Science,Mutation Breeding for Crop Improvement,Mutation Breeding
https://openalex.org/T10451,Life Sciences,Agricultural and Biological Sciences,Plant Science,Mycorrhizal Fungi and Plant Interactions,Mycorrhizal Fungi
https://openalex.org/T10520,Life Sciences,Agricultural and Biological Sciences,Plant Science,Mycotoxins and Their Impact,Mycotoxins
https://openalex.org/T14365,Life Sciences,Agricultural and Biological Sciences,Plant Science,Non-destructive Leaf Area Estimation Methods,Leaf Estimation
https://openalex.org/T13390,Life Sciences,Agricultural and Biological Sciences,Plant Science,Nutritional and Ecological Aspects of Mauritia Flexuosa,Mauritia Flexuosa
https://openalex.org/T11546,Life Sciences,Agricultural and Biological Sciences,Plant Science,Physiology and Management of Fruit Trees,Fruit Tree Management
https://openalex.org/T12407,Life Sciences,Agricultural and Biological Sciences,Plant Science,Plant Biostimulants in Agriculture and Horticulture,Biostimulants
https://openalex.org/T11247,Life Sciences,Agricultural and Biological Sciences,Plant Science,Plant Nutrient Uptake and Signaling Pathways,Nutrient Uptake
https://openalex.org/T12113,Life Sciences,Agricultural and Biological Sciences,Plant Science,Plant Nutrition and Growth Optimization,Growth Optimization
https://openalex.org/T11750,Life Sciences,Agricultural and Biological Sciences,Plant Science,Plant Pathogens and Insect Vectors,Pathogens and Vectors
https://openalex.org/T12771,Life Sciences,Agricultural and Biological Sciences,Plant Science,Plant Pathology and Resistance to Fungal Diseases,Plant Pathology
https://openalex.org/T14398,Life Sciences,Agricultural and Biological Sciences,Plant Science,Plant Physiology and Environmental Sustainability,Plant Physiology
https://openalex.org/T12472,Life Sciences,Agricultural and Biological Sciences,Plant Science,Plant Responses to Flooding Stress,Flooding Stress
https://openalex.org/T12813,Life Sciences,Agricultural and Biological Sciences,Plant Science,Plant Signaling and Communication Mechanisms,Plant Signaling
https://openalex.org/T13688,Life Sciences,Agricultural and Biological Sciences,Plant Science,Plant-Microbe Interactions in Agriculture and Biotechnology,Plant-Microbe Interactions
https://openalex.org/T11179,Life Sciences,Agricultural and Biological Sciences,Plant Science,Plant-Parasitic Nematodes in Molecular Plant Pathology,Nematodes Pathology
https://openalex.org/T10616,Life Sciences,Agricultural and Biological Sciences,Plant Science,Precision Agriculture Technologies,Precision Agriculture
https://openalex.org/T11098,Life Sciences,Agricultural and Biological Sciences,Plant Science,Regulation of Seed Dormancy and Germination,Seed Dormancy
https://openalex.org/T14194,Life Sciences,Agricultural and Biological Sciences,Plant Science,Research on Citrus Flavonoids and Health Benefits,Citrus Flavonoids
https://openalex.org/T13422,Life Sciences,Agricultural and Biological Sciences,Plant Science,Research on Ficus carica and related species,Ficus Carica
